"","JULDAY","TIME","D0cm","D1.5cm","D3.5cm","D5cm","D10cm","D15cm","D30cm","D60cm","D100cm","D200cm"
"4827",202,120,13.9620428085327,18.9289798736572,19.1344680786133,19.2814750671387,19.7263832092285,20.10032081604,20.8169040679932,21.2806739807129,21.9864482879639,24.1244487762451
"4828",202,180,14.056191444397,18.7192211151123,19.2225131988525,19.0915279388428,19.6002712249756,19.9751739501953,20.745418548584,21.2820358276367,21.98903465271,24.1244487762451
"4829",202,240,14.1877174377441,18.7261257171631,18.9167060852051,19.0550155639648,19.4855461120605,19.8633251190186,20.6724739074707,21.2801456451416,21.9915618896484,24.1244487762451
"4830",202,300,14.2404165267944,18.6491851806641,18.8343124389648,18.9688186645508,19.3896617889404,19.7641162872314,20.5998516082764,21.2752380371094,21.9939594268799,24.1244487762451
"4831",202,360,14.2933807373047,18.5791358947754,18.7563343048096,18.8907108306885,19.3034915924072,19.6750888824463,20.5288028717041,21.267578125,21.9962005615234,24.1244487762451
"4832",202,420,14.513334274292,18.4473686218262,18.8725357055664,18.7700786590576,19.2299251556396,19.5941753387451,20.4600067138672,21.2574672698975,21.9982299804688,24.1244487762451
"4833",202,480,17.2916774749756,18.7108707427979,18.7974548339844,18.87548828125,19.1945552825928,19.5285949707031,20.3941650390625,21.2452087402344,22.0000171661377,24.1244487762451
"4834",202,540,21.4426345825195,19.2389945983887,19.1910037994385,19.1836833953857,19.3043174743652,19.5258197784424,20.3353385925293,21.2311477661133,22.0015316009521,24.1244487762451
"4835",202,600,25.7534732818604,20.0131721496582,19.8231086730957,19.7199230194092,19.5842704772949,19.6326370239258,20.2937240600586,21.2159557342529,22.0027561187744,24.1244487762451
"4836",202,660,29.1390228271484,20.8784313201904,20.5704078674316,20.390645980835,20.0041732788086,19.8587646484375,20.2812328338623,21.200740814209,22.0036869049072,24.1244487762451
"4837",202,720,31.6023712158203,21.6307544708252,21.4890480041504,21.0315074920654,20.5016231536865,20.1788215637207,20.3063468933105,21.1870136260986,22.0043468475342,24.1244487762451
"4838",202,780,32.4949150085449,22.3957805633545,21.9919605255127,21.7210674285889,21.0107574462891,20.5536804199219,20.3715057373047,21.1764011383057,22.0047760009766,24.1244487762451
"4839",202,840,31.3714485168457,22.8011741638184,22.4411354064941,22.1878604888916,21.4612083435059,20.9344940185547,20.4731254577637,21.170389175415,22.0050506591797,24.1244487762451
"4840",202,900,28.2727756500244,22.8268394470215,22.576208114624,22.3864002227783,21.7695465087891,21.2618885040283,20.6012859344482,21.170036315918,22.005256652832,24.1244487762451
"4841",202,960,23.7220134735107,22.4545078277588,22.3666210174561,22.2696285247803,21.8765964508057,21.4792785644531,20.7403335571289,21.1757545471191,22.0055179595947,24.1244487762451
"4842",202,1020,18.8466873168945,21.8497982025146,21.7067832946777,21.9183731079102,21.7627334594727,21.5486888885498,20.8713722229004,21.1871299743652,22.005916595459,24.1244487762451
"4843",202,1080,16.4964218139648,21.1143970489502,21.2710285186768,21.3594627380371,21.4919319152832,21.4688701629639,20.9764461517334,21.2029571533203,22.0065383911133,24.1244487762451
"4844",202,1140,15.4041757583618,20.6006984710693,20.792854309082,20.9141464233398,21.1836719512939,21.2979030609131,21.0448589324951,21.2214508056641,22.0074462890625,24.1244487762451
"4845",202,1200,14.6138067245483,20.1853580474854,20.4009552001953,20.5390396118164,20.8902244567871,21.0956211090088,21.0763816833496,21.2407360076904,22.0086612701416,24.1244487762451
"4846",202,1260,13.9888563156128,19.8906497955322,19.9207344055176,20.252103805542,20.6146984100342,20.8891868591309,21.0762691497803,21.2592334747314,22.0101737976074,24.1244487762451
"4847",202,1320,13.5165147781372,19.5138130187988,19.7513866424561,19.9140720367432,20.3631649017334,20.6873474121094,21.0507526397705,21.2757377624512,22.0119457244873,24.1244487762451
"4848",202,1380,13.14635181427,19.2359809875488,19.479829788208,19.6489543914795,20.1288623809814,20.4935245513916,21.0054817199707,21.2894096374512,22.0139408111572,24.1244487762451
"4849",203,0,12.8664655685425,18.9779453277588,19.2634506225586,19.4024448394775,19.9133071899414,20.3090229034424,20.9452438354492,21.2997131347656,22.0160961151123,24.1244487762451
"4850",203,60,12.7938508987427,18.8741607666016,18.8333606719971,19.2636375427246,19.7129669189453,20.1348571777344,20.873987197876,21.3063316345215,22.0183429718018,24.1244487762451
"4851",203,120,12.8075866699219,18.61545753479,18.8548622131348,19.0258255004883,19.5415744781494,19.9734764099121,20.7951221466064,21.3091506958008,22.0206394195557,24.1244487762451
"4852",203,180,12.8603115081787,18.4750785827637,18.7080554962158,18.8756046295166,19.3879222869873,19.8264503479004,20.7116870880127,21.3081893920898,22.0228748321533,24.1244487762451
"4853",203,240,12.9772806167603,18.3497714996338,18.6100978851318,18.7411632537842,19.2536201477051,19.6934280395508,20.6261692047119,21.3035984039307,22.0250091552734,24.1244487762451
"4854",203,300,13.1419858932495,18.2714805603027,18.4872398376465,18.6443576812744,19.1368465423584,19.5741920471191,20.5405597686768,21.2956085205078,22.0269870758057,24.1244487762451
"4855",203,360,13.2468461990356,18.1964130401611,18.4049015045166,18.5570335388184,19.0367622375488,19.4683494567871,20.4564247131348,21.2845115661621,22.0287475585938,24.1244487762451
"4856",203,420,13.3995761871338,18.1333026885986,18.333646774292,18.4809188842773,18.9484443664551,19.3738422393799,20.3749084472656,21.2706394195557,22.0302467346191,24.1244487762451
"4857",203,480,16.2715797424316,18.3102550506592,18.4188861846924,18.5209121704102,18.9028167724609,19.2951984405518,20.296854019165,21.2543315887451,22.0314540863037,24.1244487762451
"4858",203,540,20.674617767334,18.8522434234619,18.823091506958,18.8307857513428,19.0059604644775,19.2814121246338,20.2263278961182,21.2359867095947,22.0323314666748,24.1244487762451
"4859",203,600,25.3439846038818,19.6692485809326,19.4864177703857,19.3905906677246,19.2916736602783,19.3834743499756,20.1739521026611,21.2163219451904,22.0328578948975,24.1244487762451
"4860",203,660,29.0818328857422,20.4956130981445,20.5029563903809,20.0346260070801,19.7351188659668,19.6144390106201,20.152515411377,21.1965198516846,22.033031463623,24.1244487762451
"4861",203,720,31.7981643676758,21.490421295166,21.0978317260742,20.8467102050781,20.2575607299805,19.949390411377,20.1714496612549,21.1781997680664,22.0328750610352,24.1244487762451
"4862",203,780,32.8252220153809,22.2393379211426,21.8177928924561,21.5358772277832,20.8052673339844,20.3463153839111,20.2337837219238,21.1631259918213,22.0324268341064,24.1244487762451
"4863",203,840,31.6337928771973,22.6794509887695,22.3037776947021,22.0403938293457,21.2889423370361,20.7521800994873,20.3359909057617,21.1529178619385,22.0317668914795,24.1244487762451
"4864",203,900,28.2939643859863,22.7049999237061,22.4533843994141,22.2525405883789,21.6194858551025,21.1015853881836,20.467472076416,21.1487560272217,22.0309982299805,24.1244487762451
"4865",203,960,23.3738212585449,22.36989402771,22.0778064727783,22.17138671875,21.7301750183105,21.3326511383057,20.6112976074219,21.1511116027832,22.0302333831787,24.1244487762451
"4866",203,1020,18.1139144897461,21.5753517150879,21.6642913818359,21.6944446563721,21.6088485717773,21.4038619995117,20.7469921112061,21.1595687866211,22.0295867919922,24.1244487762451
"4867",203,1080,15.8095350265503,20.8723049163818,21.0464096069336,21.1474857330322,21.3137073516846,21.3145542144775,20.8550624847412,21.1728477478027,22.0291442871094,24.1244487762451
"4868",203,1140,14.9437370300293,20.3609600067139,20.563793182373,20.693359375,20.9918842315674,21.1315841674805,20.9242134094238,21.189037322998,22.0289688110352,24.1244487762451
"4869",203,1200,14.3499927520752,19.9675827026367,20.1849880218506,20.3286762237549,20.6974029541016,20.9228382110596,20.9549465179443,21.2061614990234,22.0290870666504,24.1244487762451
"4870",203,1260,13.8911647796631,19.6373767852783,19.8634872436523,20.0169792175293,20.4316425323486,20.7168979644775,20.9537010192871,21.2225761413574,22.0294876098633,24.1244487762451
"4871",203,1320,13.5378541946411,19.3522033691406,19.5844326019287,19.74387550354,20.1912021636963,20.52121925354,20.927604675293,21.23708152771,22.0301494598389,24.1244487762451
"4872",203,1380,13.2688312530518,19.1037654876709,19.3387966156006,19.5026664733887,19.9731998443604,20.3373527526855,20.8828144073486,21.248872756958,22.0310344696045,24.1244487762451
"4873",204,0,13.0679616928101,18.8857936859131,19.1224174499512,19.2883377075195,19.7752094268799,20.1652965545654,20.8243160247803,21.2574520111084,22.0320644378662,24.1244487762451
"4874",204,60,13.0259170532227,18.702808380127,18.93581199646,19.1014232635498,19.5962829589844,20.004846572876,20.75608253479,21.2625522613525,22.0331630706787,24.1244487762451
"4875",204,120,13.0276069641113,18.5508232116699,18.7790374755859,18.9424266815186,19.4379405975342,19.8571872711182,20.6813545227051,21.2640933990479,22.0343227386475,24.1244487762451
"4876",204,180,13.0690517425537,18.3601150512695,18.7796497344971,18.7628841400146,19.2998371124268,19.7225971221924,20.6028785705566,21.2621231079102,22.0354404449463,24.1244487762451
"4877",204,240,13.1348876953125,18.3144855499268,18.5309371948242,18.6876525878906,19.1738548278809,19.600456237793,20.5228061676025,21.2567958831787,22.0364723205566,24.1244487762451
"4878",204,300,13.5730581283569,18.2515106201172,18.4514408111572,18.5987148284912,19.0681400299072,19.4905490875244,20.4428253173828,21.2483386993408,22.0373611450195,24.1244487762451
"4879",204,360,13.7409496307373,18.2125434875488,18.4025840759277,18.5419807434082,18.9884071350098,19.3974704742432,20.3645915985107,21.2370319366455,22.0380573272705,24.1244487762451
"4880",204,420,13.9983215332031,18.1784934997559,18.362096786499,18.4909362792969,18.9210014343262,19.3190078735352,20.289737701416,21.2232112884521,22.0385208129883,24.1244487762451
"4881",204,480,16.9080944061279,18.3840656280518,18.4749794006348,18.5574283599854,18.8974018096924,19.2578792572021,20.2192459106445,21.2072372436523,22.0387134552002,24.1244487762451
"4882",204,540,21.253246307373,18.9453525543213,18.8956985473633,18.8888854980469,19.020694732666,19.2619304656982,20.1571674346924,21.189525604248,22.0386123657227,24.1244487762451
"4883",204,600,25.7858562469482,19.764518737793,19.5657176971436,19.4582366943359,19.3208866119385,19.379732131958,20.1138534545898,21.1707916259766,22.0381984710693,24.1244487762451
